cell_id,municipio,time_bucket,dia_tipo,hour,centroid_lat,centroid_lon,n_requests,n_drivers_available,supply_demand_ratio,demand_density,cancel_rate
1-5-1,1,entre_semana_22,entre_semana,22,16.624839,-93.097953,1,4,4.0,11.11,1.0
1-5-1,1,fin_de_semana_01,fin_de_semana,1,16.624839,-93.097953,1,1,1.0,11.11,0.0
1-5-1,1,fin_de_semana_03,fin_de_semana,3,16.624839,-93.097953,1,2,2.0,11.11,0.0
1-5-1,1,fin_de_semana_07,fin_de_semana,7,16.624839,-93.097953,1,5,5.0,11.11,0.0
1-5-1,1,fin_de_semana_08,fin_de_semana,8,16.624839,-93.097953,1,3,3.0,11.11,1.0
1-5-1,1,fin_de_semana_09,fin_de_semana,9,16.624839,-93.097953,1,7,7.0,11.11,0.0
1-5-1,1,fin_de_semana_18,fin_de_semana,18,16.624839,-93.097953,1,5,5.0,11.11,0.0
1-5-1,1,fin_de_semana_19,fin_de_semana,19,16.624839,-93.097953,1,3,3.0,11.11,0.0
1-5-1,1,fin_de_semana_20,fin_de_semana,20,16.624839,-93.097953,3,5,1.667,33.33,0.0
1-5-2,1,entre_semana_00,entre_semana,0,16.624839,-93.095255,18,1,0.056,200.0,0.056
1-5-2,1,entre_semana_01,entre_semana,1,16.624839,-93.095255,15,9,0.6,166.67,0.2
1-5-2,1,entre_semana_02,entre_semana,2,16.624839,-93.095255,15,7,0.467,166.67,0.267
1-5-2,1,entre_semana_03,entre_semana,3,16.624839,-93.095255,16,3,0.188,177.78,0.062
1-5-2,1,entre_semana_04,entre_semana,4,16.624839,-93.095255,12,5,0.417,133.33,0.0
1-5-2,1,entre_semana_05,entre_semana,5,16.624839,-93.095255,11,4,0.364,122.22,0.091
1-5-2,1,entre_semana_06,entre_semana,6,16.624839,-93.095255,25,1,0.04,277.78,0.2
1-5-2,1,entre_semana_07,entre_semana,7,16.624839,-93.095255,87,3,0.034,966.67,0.287
1-5-2,1,entre_semana_08,entre_semana,8,16.624839,-93.095255,87,3,0.034,966.67,0.391
1-5-2,1,entre_semana_09,entre_semana,9,16.624839,-93.095255,61,4,0.066,677.78,0.328
1-5-2,1,entre_semana_10,entre_semana,10,16.624839,-93.095255,17,4,0.235,188.89,0.118
1-5-2,1,entre_semana_11,entre_semana,11,16.624839,-93.095255,27,5,0.185,300.0,0.148
1-5-2,1,entre_semana_12,entre_semana,12,16.624839,-93.095255,23,2,0.087,255.56,0.0
1-5-2,1,entre_semana_13,entre_semana,13,16.624839,-93.095255,49,5,0.102,544.44,0.306
1-5-2,1,entre_semana_14,entre_semana,14,16.624839,-93.095255,16,7,0.438,177.78,0.062
1-5-2,1,entre_semana_15,entre_semana,15,16.624839,-93.095255,14,2,0.143,155.56,0.143
1-5-2,1,entre_semana_16,entre_semana,16,16.624839,-93.095255,15,1,0.067,166.67,0.2
1-5-2,1,entre_semana_17,entre_semana,17,16.624839,-93.095255,85,5,0.059,944.44,0.282
1-5-2,1,entre_semana_18,entre_semana,18,16.624839,-93.095255,79,7,0.089,877.78,0.304
1-5-2,1,entre_semana_19,entre_semana,19,16.624839,-93.095255,63,5,0.079,700.0,0.317
1-5-2,1,entre_semana_20,entre_semana,20,16.624839,-93.095255,51,5,0.098,566.67,0.176
1-5-2,1,entre_semana_21,entre_semana,21,16.624839,-93.095255,14,5,0.357,155.56,0.071
1-5-2,1,entre_semana_22,entre_semana,22,16.624839,-93.095255,19,6,0.316,211.11,0.105
1-5-2,1,entre_semana_23,entre_semana,23,16.624839,-93.095255,13,7,0.538,144.44,0.077
1-5-2,1,fin_de_semana_00,fin_de_semana,0,16.624839,-93.095255,9,4,0.444,100.0,0.333
1-5-2,1,fin_de_semana_01,fin_de_semana,1,16.624839,-93.095255,6,5,0.833,66.67,0.0
1-5-2,1,fin_de_semana_02,fin_de_semana,2,16.624839,-93.095255,6,6,1.0,66.67,0.0
1-5-2,1,fin_de_semana_03,fin_de_semana,3,16.624839,-93.095255,13,4,0.308,144.44,0.0
1-5-2,1,fin_de_semana_04,fin_de_semana,4,16.624839,-93.095255,8,2,0.25,88.89,0.125
1-5-2,1,fin_de_semana_05,fin_de_semana,5,16.624839,-93.095255,5,3,0.6,55.56,0.2
1-5-2,1,fin_de_semana_06,fin_de_semana,6,16.624839,-93.095255,2,3,1.5,22.22,0.0
1-5-2,1,fin_de_semana_07,fin_de_semana,7,16.624839,-93.095255,32,4,0.125,355.56,0.25
1-5-2,1,fin_de_semana_08,fin_de_semana,8,16.624839,-93.095255,33,4,0.121,366.67,0.333
1-5-2,1,fin_de_semana_09,fin_de_semana,9,16.624839,-93.095255,21,2,0.095,233.33,0.333
1-5-2,1,fin_de_semana_10,fin_de_semana,10,16.624839,-93.095255,2,4,2.0,22.22,0.0
1-5-2,1,fin_de_semana_11,fin_de_semana,11,16.624839,-93.095255,5,7,1.4,55.56,0.2
1-5-2,1,fin_de_semana_12,fin_de_semana,12,16.624839,-93.095255,9,8,0.889,100.0,0.111
1-5-2,1,fin_de_semana_13,fin_de_semana,13,16.624839,-93.095255,29,4,0.138,322.22,0.241
1-5-2,1,fin_de_semana_14,fin_de_semana,14,16.624839,-93.095255,8,9,1.125,88.89,0.0
1-5-2,1,fin_de_semana_15,fin_de_semana,15,16.624839,-93.095255,6,2,0.333,66.67,0.0
1-5-2,1,fin_de_semana_16,fin_de_semana,16,16.624839,-93.095255,8,4,0.5,88.89,0.0
1-5-2,1,fin_de_semana_17,fin_de_semana,17,16.624839,-93.095255,40,4,0.1,444.44,0.45
1-5-2,1,fin_de_semana_18,fin_de_semana,18,16.624839,-93.095255,30,4,0.133,333.33,0.3
1-5-2,1,fin_de_semana_19,fin_de_semana,19,16.624839,-93.095255,25,1,0.04,277.78,0.4
1-5-2,1,fin_de_semana_20,fin_de_semana,20,16.624839,-93.095255,20,7,0.35,222.22,0.45
1-5-2,1,fin_de_semana_21,fin_de_semana,21,16.624839,-93.095255,22,2,0.091,244.44,0.091
1-5-2,1,fin_de_semana_22,fin_de_semana,22,16.624839,-93.095255,24,4,0.167,266.67,0.375
1-5-2,1,fin_de_semana_23,fin_de_semana,23,16.624839,-93.095255,15,4,0.267,166.67,0.067
1-5-3,1,entre_semana_00,entre_semana,0,16.624839,-93.092557,81,3,0.037,900.0,0.123
1-5-3,1,entre_semana_01,entre_semana,1,16.624839,-93.092557,88,0,0.0,977.78,0.136
1-5-3,1,entre_semana_02,entre_semana,2,16.624839,-93.092557,78,3,0.038,866.67,0.064
1-5-3,1,entre_semana_03,entre_semana,3,16.624839,-93.092557,77,4,0.052,855.56,0.182
1-5-3,1,entre_semana_04,entre_semana,4,16.624839,-93.092557,78,8,0.103,866.67,0.141
1-5-3,1,entre_semana_05,entre_semana,5,16.624839,-93.092557,82,5,0.061,911.11,0.085
1-5-3,1,entre_semana_06,entre_semana,6,16.624839,-93.092557,89,3,0.034,988.89,0.079
1-5-3,1,entre_semana_07,entre_semana,7,16.624839,-93.092557,407,5,0.012,4522.22,0.344
1-5-3,1,entre_semana_08,entre_semana,8,16.624839,-93.092557,413,4,0.01,4588.89,0.383
1-5-3,1,entre_semana_09,entre_semana,9,16.624839,-93.092557,313,3,0.01,3477.78,0.272
1-5-3,1,entre_semana_10,entre_semana,10,16.624839,-93.092557,73,2,0.027,811.11,0.082
1-5-3,1,entre_semana_11,entre_semana,11,16.624839,-93.092557,77,4,0.052,855.56,0.117
1-5-3,1,entre_semana_12,entre_semana,12,16.624839,-93.092557,87,5,0.057,966.67,0.103
1-5-3,1,entre_semana_13,entre_semana,13,16.624839,-93.092557,235,7,0.03,2611.11,0.247
1-5-3,1,entre_semana_14,entre_semana,14,16.624839,-93.092557,71,4,0.056,788.89,0.085
1-5-3,1,entre_semana_15,entre_semana,15,16.624839,-93.092557,74,8,0.108,822.22,0.068
1-5-3,1,entre_semana_16,entre_semana,16,16.624839,-93.092557,82,3,0.037,911.11,0.085
1-5-3,1,entre_semana_17,entre_semana,17,16.624839,-93.092557,398,7,0.018,4422.22,0.357
1-5-3,1,entre_semana_18,entre_semana,18,16.624839,-93.092557,379,4,0.011,4211.11,0.346
1-5-3,1,entre_semana_19,entre_semana,19,16.624839,-93.092557,370,1,0.003,4111.11,0.257
1-5-3,1,entre_semana_20,entre_semana,20,16.624839,-93.092557,274,4,0.015,3044.44,0.237
1-5-3,1,entre_semana_21,entre_semana,21,16.624839,-93.092557,64,5,0.078,711.11,0.141
1-5-3,1,entre_semana_22,entre_semana,22,16.624839,-93.092557,74,3,0.041,822.22,0.081
1-5-3,1,entre_semana_23,entre_semana,23,16.624839,-93.092557,73,3,0.041,811.11,0.096
1-5-3,1,fin_de_semana_00,fin_de_semana,0,16.624839,-93.092557,29,4,0.138,322.22,0.069
1-5-3,1,fin_de_semana_01,fin_de_semana,1,16.624839,-93.092557,32,8,0.25,355.56,0.125
1-5-3,1,fin_de_semana_02,fin_de_semana,2,16.624839,-93.092557,32,0,0.0,355.56,0.031
1-5-3,1,fin_de_semana_03,fin_de_semana,3,16.624839,-93.092557,28,2,0.071,311.11,0.071
1-5-3,1,fin_de_semana_04,fin_de_semana,4,16.624839,-93.092557,32,2,0.062,355.56,0.062
1-5-3,1,fin_de_semana_05,fin_de_semana,5,16.624839,-93.092557,22,4,0.182,244.44,0.045
1-5-3,1,fin_de_semana_06,fin_de_semana,6,16.624839,-93.092557,26,4,0.154,288.89,0.115
1-5-3,1,fin_de_semana_07,fin_de_semana,7,16.624839,-93.092557,155,4,0.026,1722.22,0.329
1-5-3,1,fin_de_semana_08,fin_de_semana,8,16.624839,-93.092557,143,1,0.007,1588.89,0.42
1-5-3,1,fin_de_semana_09,fin_de_semana,9,16.624839,-93.092557,119,4,0.034,1322.22,0.269
1-5-3,1,fin_de_semana_10,fin_de_semana,10,16.624839,-93.092557,41,6,0.146,455.56,0.146
1-5-3,1,fin_de_semana_11,fin_de_semana,11,16.624839,-93.092557,30,3,0.1,333.33,0.1
1-5-3,1,fin_de_semana_12,fin_de_semana,12,16.624839,-93.092557,27,5,0.185,300.0,0.037
1-5-3,1,fin_de_semana_13,fin_de_semana,13,16.624839,-93.092557,90,4,0.044,1000.0,0.244
1-5-3,1,fin_de_semana_14,fin_de_semana,14,16.624839,-93.092557,31,3,0.097,344.44,0.065
1-5-3,1,fin_de_semana_15,fin_de_semana,15,16.624839,-93.092557,32,4,0.125,355.56,0.156
1-5-3,1,fin_de_semana_16,fin_de_semana,16,16.624839,-93.092557,27,4,0.148,300.0,0.148
1-5-3,1,fin_de_semana_17,fin_de_semana,17,16.624839,-93.092557,176,7,0.04,1955.56,0.381
1-5-3,1,fin_de_semana_18,fin_de_semana,18,16.624839,-93.092557,154,3,0.019,1711.11,0.331
1-5-3,1,fin_de_semana_19,fin_de_semana,19,16.624839,-93.092557,136,3,0.022,1511.11,0.279
1-5-3,1,fin_de_semana_20,fin_de_semana,20,16.624839,-93.092557,123,3,0.024,1366.67,0.22
1-5-3,1,fin_de_semana_21,fin_de_semana,21,16.624839,-93.092557,132,5,0.038,1466.67,0.326
1-5-3,1,fin_de_semana_22,fin_de_semana,22,16.624839,-93.092557,126,6,0.048,1400.0,0.278
1-5-3,1,fin_de_semana_23,fin_de_semana,23,16.624839,-93.092557,109,3,0.028,1211.11,0.294
1-5-4,1,entre_semana_00,entre_semana,0,16.624839,-93.089859,7,8,1.143,77.78,0.0
1-5-4,1,entre_semana_01,entre_semana,1,16.624839,-93.089859,9,4,0.444,100.0,0.222
1-5-4,1,entre_semana_02,entre_semana,2,16.624839,-93.089859,7,4,0.571,77.78,0.286
1-5-4,1,entre_semana_03,entre_semana,3,16.624839,-93.089859,3,4,1.333,33.33,0.333
1-5-4,1,entre_semana_04,entre_semana,4,16.624839,-93.089859,8,5,0.625,88.89,0.0
1-5-4,1,entre_semana_05,entre_semana,5,16.624839,-93.089859,9,5,0.556,100.0,0.111
1-5-4,1,entre_semana_06,entre_semana,6,16.624839,-93.089859,5,7,1.4,55.56,0.0
1-5-4,1,entre_semana_07,entre_semana,7,16.624839,-93.089859,45,6,0.133,500.0,0.244
1-5-4,1,entre_semana_08,entre_semana,8,16.624839,-93.089859,31,1,0.032,344.44,0.484
1-5-4,1,entre_semana_09,entre_semana,9,16.624839,-93.089859,29,6,0.207,322.22,0.345
1-5-4,1,entre_semana_10,entre_semana,10,16.624839,-93.089859,7,4,0.571,77.78,0.286
1-5-4,1,entre_semana_11,entre_semana,11,16.624839,-93.089859,6,2,0.333,66.67,0.0
1-5-4,1,entre_semana_12,entre_semana,12,16.624839,-93.089859,6,3,0.5,66.67,0.0
1-5-4,1,entre_semana_13,entre_semana,13,16.624839,-93.089859,17,3,0.176,188.89,0.294
1-5-4,1,entre_semana_14,entre_semana,14,16.624839,-93.089859,9,6,0.667,100.0,0.111
1-5-4,1,entre_semana_15,entre_semana,15,16.624839,-93.089859,7,3,0.429,77.78,0.143
1-5-4,1,entre_semana_16,entre_semana,16,16.624839,-93.089859,3,7,2.333,33.33,0.333
1-5-4,1,entre_semana_17,entre_semana,17,16.624839,-93.089859,42,4,0.095,466.67,0.19
1-5-4,1,entre_semana_18,entre_semana,18,16.624839,-93.089859,32,4,0.125,355.56,0.312
1-5-4,1,entre_semana_19,entre_semana,19,16.624839,-93.089859,37,7,0.189,411.11,0.135
1-5-4,1,entre_semana_20,entre_semana,20,16.624839,-93.089859,22,4,0.182,244.44,0.182
1-5-4,1,entre_semana_21,entre_semana,21,16.624839,-93.089859,5,3,0.6,55.56,0.0
1-5-4,1,entre_semana_22,entre_semana,22,16.624839,-93.089859,5,5,1.0,55.56,0.0
1-5-4,1,entre_semana_23,entre_semana,23,16.624839,-93.089859,4,6,1.5,44.44,0.0
1-5-4,1,fin_de_semana_00,fin_de_semana,0,16.624839,-93.089859,3,4,1.333,33.33,0.0
1-5-4,1,fin_de_semana_01,fin_de_semana,1,16.624839,-93.089859,2,4,2.0,22.22,0.0
1-5-4,1,fin_de_semana_02,fin_de_semana,2,16.624839,-93.089859,4,5,1.25,44.44,0.0
1-5-4,1,fin_de_semana_03,fin_de_semana,3,16.624839,-93.089859,1,4,4.0,11.11,0.0
1-5-4,1,fin_de_semana_04,fin_de_semana,4,16.624839,-93.089859,5,2,0.4,55.56,0.2
1-5-4,1,fin_de_semana_05,fin_de_semana,5,16.624839,-93.089859,2,4,2.0,22.22,0.0
1-5-4,1,fin_de_semana_06,fin_de_semana,6,16.624839,-93.089859,2,3,1.5,22.22,0.0
1-5-4,1,fin_de_semana_07,fin_de_semana,7,16.624839,-93.089859,17,3,0.176,188.89,0.294
1-5-4,1,fin_de_semana_08,fin_de_semana,8,16.624839,-93.089859,10,7,0.7,111.11,0.3
1-5-4,1,fin_de_semana_09,fin_de_semana,9,16.624839,-93.089859,11,3,0.273,122.22,0.364
1-5-4,1,fin_de_semana_10,fin_de_semana,10,16.624839,-93.089859,2,3,1.5,22.22,0.0
1-5-4,1,fin_de_semana_11,fin_de_semana,11,16.624839,-93.089859,1,4,4.0,11.11,0.0
1-5-4,1,fin_de_semana_12,fin_de_semana,12,16.624839,-93.089859,3,4,1.333,33.33,0.0
1-5-4,1,fin_de_semana_13,fin_de_semana,13,16.624839,-93.089859,18,7,0.389,200.0,0.222
1-5-4,1,fin_de_semana_14,fin_de_semana,14,16.624839,-93.089859,4,3,0.75,44.44,0.0
1-5-4,1,fin_de_semana_15,fin_de_semana,15,16.624839,-93.089859,1,2,2.0,11.11,0.0
1-5-4,1,fin_de_semana_16,fin_de_semana,16,16.624839,-93.089859,5,7,1.4,55.56,0.2
1-5-4,1,fin_de_semana_17,fin_de_semana,17,16.624839,-93.089859,15,3,0.2,166.67,0.267
1-5-4,1,fin_de_semana_18,fin_de_semana,18,16.624839,-93.089859,18,5,0.278,200.0,0.389
1-5-4,1,fin_de_semana_19,fin_de_semana,19,16.624839,-93.089859,9,4,0.444,100.0,0.111
1-5-4,1,fin_de_semana_20,fin_de_semana,20,16.624839,-93.089859,8,6,0.75,88.89,0.375
1-5-4,1,fin_de_semana_21,fin_de_semana,21,16.624839,-93.089859,15,7,0.467,166.67,0.467
1-5-4,1,fin_de_semana_22,fin_de_semana,22,16.624839,-93.089859,12,1,0.083,133.33,0.083
1-5-4,1,fin_de_semana_23,fin_de_semana,23,16.624839,-93.089859,8,5,0.625,88.89,0.0
1-5-5,1,entre_semana_01,entre_semana,1,16.624839,-93.087161,1,5,5.0,11.11,0.0
1-5-5,1,entre_semana_03,entre_semana,3,16.624839,-93.087161,1,1,1.0,11.11,0.0
1-5-5,1,entre_semana_04,entre_semana,4,16.624839,-93.087161,1,6,6.0,11.11,0.0
1-5-5,1,entre_semana_07,entre_semana,7,16.624839,-93.087161,5,6,1.2,55.56,0.4
1-5-5,1,entre_semana_08,entre_semana,8,16.624839,-93.087161,1,3,3.0,11.11,0.0
1-5-5,1,entre_semana_09,entre_semana,9,16.624839,-93.087161,3,3,1.0,33.33,0.333
1-5-5,1,entre_semana_11,entre_semana,11,16.624839,-93.087161,1,3,3.0,11.11,0.0
1-5-5,1,entre_semana_18,entre_semana,18,16.624839,-93.087161,2,5,2.5,22.22,0.5
1-5-5,1,entre_semana_19,entre_semana,19,16.624839,-93.087161,2,3,1.5,22.22,0.5
1-5-5,1,entre_semana_21,entre_semana,21,16.624839,-93.087161,2,3,1.5,22.22,0.0
1-5-5,1,entre_semana_23,entre_semana,23,16.624839,-93.087161,1,3,3.0,11.11,0.0
1-5-5,1,fin_de_semana_00,fin_de_semana,0,16.624839,-93.087161,1,5,5.0,11.11,0.0
1-5-5,1,fin_de_semana_07,fin_de_semana,7,16.624839,-93.087161,1,1,1.0,11.11,0.0
1-5-5,1,fin_de_semana_16,fin_de_semana,16,16.624839,-93.087161,1,4,4.0,11.11,0.0
1-5-5,1,fin_de_semana_17,fin_de_semana,17,16.624839,-93.087161,1,3,3.0,11.11,0.0
1-5-5,1,fin_de_semana_18,fin_de_semana,18,16.624839,-93.087161,1,6,6.0,11.11,0.0
1-5-5,1,fin_de_semana_20,fin_de_semana,20,16.624839,-93.087161,1,1,1.0,11.11,1.0
1-5-5,1,fin_de_semana_22,fin_de_semana,22,16.624839,-93.087161,3,8,2.667,33.33,0.0
1-5-6,1,entre_semana_07,entre_semana,7,16.624839,-93.084463,1,1,1.0,11.11,0.0
1-5-6,1,entre_semana_08,entre_semana,8,16.624839,-93.084463,2,9,4.5,22.22,1.0
1-5-6,1,entre_semana_09,entre_semana,9,16.624839,-93.084463,1,6,6.0,11.11,1.0
1-5-6,1,entre_semana_10,entre_semana,10,16.624839,-93.084463,2,3,1.5,22.22,0.0
1-5-6,1,entre_semana_13,entre_semana,13,16.624839,-93.084463,1,5,5.0,11.11,0.0
1-5-6,1,entre_semana_17,entre_semana,17,16.624839,-93.084463,1,3,3.0,11.11,0.0
1-5-6,1,entre_semana_18,entre_semana,18,16.624839,-93.084463,1,4,4.0,11.11,0.0
1-5-6,1,fin_de_semana_18,fin_de_semana,18,16.624839,-93.084463,2,3,1.5,22.22,0.5
1-5-6,1,fin_de_semana_21,fin_de_semana,21,16.624839,-93.084463,1,4,4.0,11.11,0.0
1-5-6,1,fin_de_semana_22,fin_de_semana,22,16.624839,-93.084463,1,5,5.0,11.11,0.0
1-5-6,1,fin_de_semana_23,fin_de_semana,23,16.624839,-93.084463,1,4,4.0,11.11,0.0
1-6-0,1,entre_semana_00,entre_semana,0,16.627537,-93.100651,1,4,4.0,11.11,0.0
1-6-0,1,entre_semana_01,entre_semana,1,16.627537,-93.100651,1,6,6.0,11.11,1.0
1-6-0,1,entre_semana_03,entre_semana,3,16.627537,-93.100651,2,4,2.0,22.22,0.0
1-6-0,1,entre_semana_05,entre_semana,5,16.627537,-93.100651,1,3,3.0,11.11,0.0
1-6-0,1,entre_semana_07,entre_semana,7,16.627537,-93.100651,2,6,3.0,22.22,0.5
1-6-0,1,entre_semana_08,entre_semana,8,16.627537,-93.100651,7,4,0.571,77.78,0.286
1-6-0,1,entre_semana_10,entre_semana,10,16.627537,-93.100651,1,6,6.0,11.11,1.0
1-6-0,1,entre_semana_13,entre_semana,13,16.627537,-93.100651,3,3,1.0,33.33,0.0
1-6-0,1,entre_semana_15,entre_semana,15,16.627537,-93.100651,1,4,4.0,11.11,0.0
1-6-0,1,entre_semana_17,entre_semana,17,16.627537,-93.100651,2,1,0.5,22.22,0.5
1-6-0,1,entre_semana_19,entre_semana,19,16.627537,-93.100651,2,3,1.5,22.22,0.0
1-6-0,1,entre_semana_20,entre_semana,20,16.627537,-93.100651,1,4,4.0,11.11,0.0
1-6-0,1,fin_de_semana_06,fin_de_semana,6,16.627537,-93.100651,1,3,3.0,11.11,1.0
1-6-0,1,fin_de_semana_07,fin_de_semana,7,16.627537,-93.100651,1,6,6.0,11.11,0.0
1-6-0,1,fin_de_semana_08,fin_de_semana,8,16.627537,-93.100651,1,3,3.0,11.11,0.0
1-6-0,1,fin_de_semana_13,fin_de_semana,13,16.627537,-93.100651,1,3,3.0,11.11,0.0
1-6-0,1,fin_de_semana_22,fin_de_semana,22,16.627537,-93.100651,1,3,3.0,11.11,1.0
1-6-1,1,entre_semana_00,entre_semana,0,16.627537,-93.097953,4,1,0.25,44.44,0.0
1-6-1,1,entre_semana_01,entre_semana,1,16.627537,-93.097953,1,9,9.0,11.11,0.0
1-6-1,1,entre_semana_02,entre_semana,2,16.627537,-93.097953,2,8,4.0,22.22,0.0
1-6-1,1,entre_semana_03,entre_semana,3,16.627537,-93.097953,3,5,1.667,33.33,0.0
1-6-1,1,entre_semana_04,entre_semana,4,16.627537,-93.097953,1,1,1.0,11.11,0.0
1-6-1,1,entre_semana_05,entre_semana,5,16.627537,-93.097953,1,4,4.0,11.11,0.0
1-6-1,1,entre_semana_06,entre_semana,6,16.627537,-93.097953,3,2,0.667,33.33,0.0
1-6-1,1,entre_semana_07,entre_semana,7,16.627537,-93.097953,8,4,0.5,88.89,0.375
1-6-1,1,entre_semana_08,entre_semana,8,16.627537,-93.097953,10,5,0.5,111.11,0.2
1-6-1,1,entre_semana_09,entre_semana,9,16.627537,-93.097953,11,2,0.182,122.22,0.273
1-6-1,1,entre_semana_10,entre_semana,10,16.627537,-93.097953,3,4,1.333,33.33,0.0
1-6-1,1,entre_semana_11,entre_semana,11,16.627537,-93.097953,1,2,2.0,11.11,0.0
1-6-1,1,entre_semana_12,entre_semana,12,16.627537,-93.097953,2,4,2.0,22.22,0.0
1-6-1,1,entre_semana_13,entre_semana,13,16.627537,-93.097953,6,4,0.667,66.67,0.167
1-6-1,1,entre_semana_14,entre_semana,14,16.627537,-93.097953,1,4,4.0,11.11,0.0
1-6-1,1,entre_semana_15,entre_semana,15,16.627537,-93.097953,2,1,0.5,22.22,0.0
1-6-1,1,entre_semana_16,entre_semana,16,16.627537,-93.097953,3,4,1.333,33.33,0.0
1-6-1,1,entre_semana_17,entre_semana,17,16.627537,-93.097953,9,4,0.444,100.0,0.0
1-6-1,1,entre_semana_18,entre_semana,18,16.627537,-93.097953,4,3,0.75,44.44,0.5
1-6-1,1,entre_semana_19,entre_semana,19,16.627537,-93.097953,6,2,0.333,66.67,0.333
1-6-1,1,entre_semana_20,entre_semana,20,16.627537,-93.097953,8,1,0.125,88.89,0.25
1-6-1,1,entre_semana_21,entre_semana,21,16.627537,-93.097953,4,4,1.0,44.44,0.0
1-6-1,1,entre_semana_23,entre_semana,23,16.627537,-93.097953,4,3,0.75,44.44,0.0
1-6-1,1,fin_de_semana_01,fin_de_semana,1,16.627537,-93.097953,2,4,2.0,22.22,0.0
1-6-1,1,fin_de_semana_04,fin_de_semana,4,16.627537,-93.097953,1,4,4.0,11.11,0.0
1-6-1,1,fin_de_semana_05,fin_de_semana,5,16.627537,-93.097953,2,6,3.0,22.22,0.5
1-6-1,1,fin_de_semana_07,fin_de_semana,7,16.627537,-93.097953,2,4,2.0,22.22,0.0
1-6-1,1,fin_de_semana_08,fin_de_semana,8,16.627537,-93.097953,3,4,1.333,33.33,0.0
1-6-1,1,fin_de_semana_09,fin_de_semana,9,16.627537,-93.097953,4,5,1.25,44.44,0.5
1-6-1,1,fin_de_semana_10,fin_de_semana,10,16.627537,-93.097953,2,8,4.0,22.22,0.0
1-6-1,1,fin_de_semana_12,fin_de_semana,12,16.627537,-93.097953,1,2,2.0,11.11,0.0
1-6-1,1,fin_de_semana_14,fin_de_semana,14,16.627537,-93.097953,1,3,3.0,11.11,0.0
1-6-1,1,fin_de_semana_15,fin_de_semana,15,16.627537,-93.097953,1,3,3.0,11.11,0.0
1-6-1,1,fin_de_semana_17,fin_de_semana,17,16.627537,-93.097953,3,3,1.0,33.33,0.333
1-6-1,1,fin_de_semana_18,fin_de_semana,18,16.627537,-93.097953,4,6,1.5,44.44,0.25
1-6-1,1,fin_de_semana_19,fin_de_semana,19,16.627537,-93.097953,1,4,4.0,11.11,0.0
1-6-1,1,fin_de_semana_20,fin_de_semana,20,16.627537,-93.097953,2,2,1.0,22.22,0.0
1-6-1,1,fin_de_semana_21,fin_de_semana,21,16.627537,-93.097953,3,3,1.0,33.33,0.333
1-6-1,1,fin_de_semana_22,fin_de_semana,22,16.627537,-93.097953,8,4,0.5,88.89,0.25
1-6-1,1,fin_de_semana_23,fin_de_semana,23,16.627537,-93.097953,2,4,2.0,22.22,0.0
1-6-2,1,entre_semana_00,entre_semana,0,16.627537,-93.095255,20,6,0.3,222.22,0.1
1-6-2,1,entre_semana_01,entre_semana,1,16.627537,-93.095255,15,5,0.333,166.67,0.0
1-6-2,1,entre_semana_02,entre_semana,2,16.627537,-93.095255,19,6,0.316,211.11,0.0
1-6-2,1,entre_semana_03,entre_semana,3,16.627537,-93.095255,23,6,0.261,255.56,0.13
1-6-2,1,entre_semana_04,entre_semana,4,16.627537,-93.095255,21,1,0.048,233.33,0.0
1-6-2,1,entre_semana_05,entre_semana,5,16.627537,-93.095255,26,5,0.192,288.89,0.0
1-6-2,1,entre_semana_06,entre_semana,6,16.627537,-93.095255,12,2,0.167,133.33,0.0
1-6-2,1,entre_semana_07,entre_semana,7,16.627537,-93.095255,90,3,0.033,1000.0,0.422
1-6-2,1,entre_semana_08,entre_semana,8,16.627537,-93.095255,92,4,0.043,1022.22,0.304
1-6-2,1,entre_semana_09,entre_semana,9,16.627537,-93.095255,68,4,0.059,755.56,0.324
1-6-2,1,entre_semana_10,entre_semana,10,16.627537,-93.095255,22,4,0.182,244.44,0.091
1-6-2,1,entre_semana_11,entre_semana,11,16.627537,-93.095255,22,3,0.136,244.44,0.0
1-6-2,1,entre_semana_12,entre_semana,12,16.627537,-93.095255,18,1,0.056,200.0,0.111
1-6-2,1,entre_semana_13,entre_semana,13,16.627537,-93.095255,48,5,0.104,533.33,0.271
1-6-2,1,entre_semana_14,entre_semana,14,16.627537,-93.095255,16,4,0.25,177.78,0.188
1-6-2,1,entre_semana_15,entre_semana,15,16.627537,-93.095255,20,4,0.2,222.22,0.05
1-6-2,1,entre_semana_16,entre_semana,16,16.627537,-93.095255,23,2,0.087,255.56,0.13
1-6-2,1,entre_semana_17,entre_semana,17,16.627537,-93.095255,96,3,0.031,1066.67,0.385
1-6-2,1,entre_semana_18,entre_semana,18,16.627537,-93.095255,100,4,0.04,1111.11,0.3
1-6-2,1,entre_semana_19,entre_semana,19,16.627537,-93.095255,76,4,0.053,844.44,0.224
1-6-2,1,entre_semana_20,entre_semana,20,16.627537,-93.095255,69,4,0.058,766.67,0.159
1-6-2,1,entre_semana_21,entre_semana,21,16.627537,-93.095255,22,4,0.182,244.44,0.136
1-6-2,1,entre_semana_22,entre_semana,22,16.627537,-93.095255,23,3,0.13,255.56,0.087
1-6-2,1,entre_semana_23,entre_semana,23,16.627537,-93.095255,18,2,0.111,200.0,0.056
